,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
4468,09/03/2020 06,33.66,37.8,8091.0
4469,09/03/2020 07,39.57,37.81,8434.0
4470,09/03/2020 08,39.73,37.83,8670.0
4471,09/03/2020 09,39.79,37.84,8842.0
4472,09/03/2020 10,39.74,37.84,8962.0
4473,09/03/2020 11,39.35,37.84,9107.0
4474,09/03/2020 12,35.78,37.84,9231.0
4475,09/03/2020 13,35.57,37.83,9293.0
4476,09/03/2020 14,36.42,37.83,9314.0
4477,09/03/2020 15,41.47,37.83,9344.0
4478,09/03/2020 16,50.33,37.85,9378.0
4479,09/03/2020 17,51.29,37.86,9372.0
4480,09/03/2020 18,47.47,37.87,9364.0
4481,09/03/2020 19,37.79,37.87,9253.0
4482,09/03/2020 20,39.44,37.87,9173.0
4483,09/03/2020 21,40.48,37.88,9180.0
4484,09/03/2020 22,39.51,37.88,9067.0
4485,09/03/2020 23,37.69,37.89,8761.0
4486,09/03/2020 24,36.0,37.9,8463.0
4487,09/04/2020 01,35.92,37.91,8303.0
4488,09/04/2020 02,35.19,37.92,8180.0
4489,09/04/2020 03,31.83,37.92,8060.0
4490,09/04/2020 04,31.78,37.93,7905.0
4491,09/04/2020 05,31.43,37.93,7913.0
4492,09/04/2020 06,32.14,37.94,8061.0
4493,09/04/2020 07,34.65,37.94,8420.0
4494,09/04/2020 08,32.64,37.95,8719.0
4495,09/04/2020 09,35.6,37.96,8933.0
4496,09/04/2020 10,38.16,37.97,9043.0
4497,09/04/2020 11,37.43,37.97,9146.0
4498,09/04/2020 12,38.03,37.96,9242.0
4499,09/04/2020 13,40.55,37.97,9329.0
4500,09/04/2020 14,42.94,37.97,9310.0
4501,09/04/2020 15,40.63,37.97,9347.0
4502,09/04/2020 16,44.71,37.94,9363.0
4503,09/04/2020 17,44.21,37.89,9410.0
4504,09/04/2020 18,42.44,37.74,9360.0
4505,09/04/2020 19,51.99,37.76,9236.0
4506,09/04/2020 20,47.14,37.77,9054.0
4507,09/04/2020 21,39.93,37.77,9042.0
4508,09/04/2020 22,38.78,37.78,8962.0
4509,09/04/2020 23,35.96,37.79,8718.0
4510,09/04/2020 24,34.84,37.8,8395.0
4511,09/05/2020 01,34.87,37.81,8180.0
4512,09/05/2020 02,34.92,37.83,8051.0
4513,09/05/2020 03,34.39,37.85,7948.0
4514,09/05/2020 04,31.66,37.87,7879.0
4515,09/05/2020 05,33.96,37.88,7842.0
4516,09/05/2020 06,32.18,37.89,7880.0
4517,09/05/2020 07,34.88,37.9,7973.0
4518,09/05/2020 08,34.82,37.92,8065.0
4519,09/05/2020 09,36.22,37.92,8280.0
4520,09/05/2020 10,42.56,37.93,8530.0
4521,09/05/2020 11,39.26,37.94,8729.0
4522,09/05/2020 12,41.03,37.94,8875.0
4523,09/05/2020 13,39.61,37.9,8992.0
4524,09/05/2020 14,180.33,38.03,8943.0
4525,09/05/2020 15,43.6,37.79,8990.0
4526,09/05/2020 16,36.92,37.77,9131.0
4527,09/05/2020 17,38.11,37.77,9184.0
4528,09/05/2020 18,37.34,37.76,9174.0
4529,09/05/2020 19,36.3,37.76,9012.0
4530,09/05/2020 20,35.01,37.76,8868.0
4531,09/05/2020 21,36.72,37.77,8969.0
4532,09/05/2020 22,35.14,37.78,8872.0
4533,09/05/2020 23,34.96,37.79,8611.0
4534,09/05/2020 24,35.05,37.8,8357.0
4535,09/06/2020 01,34.94,37.8,8178.0
4536,09/06/2020 02,34.95,37.83,8041.0
4537,09/06/2020 03,34.65,37.86,7935.0
4538,09/06/2020 04,33.04,37.89,7890.0
4539,09/06/2020 05,33.94,37.91,7911.0
4540,09/06/2020 06,34.8,37.93,7950.0
4541,09/06/2020 07,34.92,37.96,8018.0
4542,09/06/2020 08,34.1,37.98,8106.0
4543,09/06/2020 09,34.67,38.0,8230.0
4544,09/06/2020 10,34.85,38.01,8450.0
4545,09/06/2020 11,34.87,38.02,8623.0
4546,09/06/2020 12,36.48,38.03,8716.0
4547,09/06/2020 13,42.44,38.05,8784.0
4548,09/06/2020 14,39.86,38.07,8808.0
4549,09/06/2020 15,38.87,38.08,8759.0
4550,09/06/2020 16,39.84,38.1,8771.0
4551,09/06/2020 17,41.39,38.11,8815.0
4552,09/06/2020 18,39.28,38.13,8904.0
4553,09/06/2020 19,37.99,38.14,8802.0
4554,09/06/2020 20,35.37,38.16,8737.0
4555,09/06/2020 21,35.43,38.17,8805.0
4556,09/06/2020 22,35.34,38.2,8703.0
4557,09/06/2020 23,32.38,38.22,8494.0
4558,09/06/2020 24,29.78,38.25,8283.0
4559,09/07/2020 01,25.75,38.28,8112.0
4560,09/07/2020 02,24.84,38.32,7987.0
4561,09/07/2020 03,25.97,38.32,7960.0
4562,09/07/2020 04,24.47,38.32,7928.0
4563,09/07/2020 05,24.69,38.31,7926.0
4564,09/07/2020 06,24.32,38.31,7968.0
4565,09/07/2020 07,25.65,38.31,8070.0
4566,09/07/2020 08,23.8,38.31,8159.0
4567,09/07/2020 09,26.33,38.33,8348.0
4568,09/07/2020 10,27.41,38.34,8601.0
4569,09/07/2020 11,30.22,38.35,8816.0
4570,09/07/2020 12,31.02,38.37,8945.0
4571,09/07/2020 13,30.98,38.38,8975.0
4572,09/07/2020 14,29.1,38.39,8953.0
4573,09/07/2020 15,29.16,38.4,8920.0
4574,09/07/2020 16,29.18,38.42,8874.0
4575,09/07/2020 17,29.6,38.43,8957.0
4576,09/07/2020 18,33.66,38.44,9016.0
4577,09/07/2020 19,33.62,38.45,8899.0
4578,09/07/2020 20,37.33,38.48,8870.0
4579,09/07/2020 21,37.66,38.52,8991.0
4580,09/07/2020 22,36.29,38.55,8892.0
4581,09/07/2020 23,35.05,38.56,8592.0
4582,09/07/2020 24,33.78,38.57,8311.0
4583,09/08/2020 01,34.67,38.57,8099.0
4584,09/08/2020 02,31.53,38.58,7983.0
4585,09/08/2020 03,30.95,38.58,7918.0
4586,09/08/2020 04,29.3,38.59,7907.0
4587,09/08/2020 05,29.98,38.6,7944.0
4588,09/08/2020 06,27.28,38.61,8084.0
4589,09/08/2020 07,29.28,38.62,8455.0
4590,09/08/2020 08,29.64,38.64,8821.0
4591,09/08/2020 09,31.03,38.65,9006.0
4592,09/08/2020 10,31.18,38.66,9067.0
4593,09/08/2020 11,29.57,38.66,9163.0
4594,09/08/2020 12,33.46,38.67,9237.0
4595,09/08/2020 13,29.9,38.67,9214.0
4596,09/08/2020 14,33.41,38.68,9222.0
4597,09/08/2020 15,33.94,38.68,9238.0
4598,09/08/2020 16,36.81,38.69,9260.0
4599,09/08/2020 17,37.74,38.71,9309.0
4600,09/08/2020 18,37.66,38.72,9297.0
4601,09/08/2020 19,37.67,38.73,9139.0
4602,09/08/2020 20,37.69,38.74,9012.0
4603,09/08/2020 21,55.8,38.78,8987.0
4604,09/08/2020 22,35.88,38.78,8892.0
4605,09/08/2020 23,33.42,38.79,8564.0
4606,09/08/2020 24,29.94,38.8,8244.0
4607,09/09/2020 01,29.38,38.83,8049.0
4608,09/09/2020 02,29.52,38.87,7930.0
4609,09/09/2020 03,29.47,38.91,7860.0
4610,09/09/2020 04,29.49,38.95,7854.0
4611,09/09/2020 05,29.51,38.99,7871.0
4612,09/09/2020 06,30.27,39.0,8021.0
4613,09/09/2020 07,33.44,39.01,8376.0
4614,09/09/2020 08,33.37,39.03,8651.0
4615,09/09/2020 09,33.95,39.04,8816.0
4616,09/09/2020 10,33.9,39.05,8957.0
4617,09/09/2020 11,37.48,39.05,9099.0
4618,09/09/2020 12,40.64,39.06,9239.0
4619,09/09/2020 13,40.32,39.08,9325.0
4620,09/09/2020 14,40.8,39.09,9393.0
4621,09/09/2020 15,89.73,39.17,9350.0
4622,09/09/2020 16,223.37,39.44,9321.0
4623,09/09/2020 17,296.05,39.81,9379.0
4624,09/09/2020 18,190.32,40.03,9371.0
4625,09/09/2020 19,42.43,40.05,9241.0
4626,09/09/2020 20,37.93,40.06,9205.0
4627,09/09/2020 21,40.19,40.07,9280.0
4628,09/09/2020 22,39.36,40.09,9133.0
4629,09/09/2020 23,36.31,40.11,8792.0
4630,09/09/2020 24,31.19,40.12,8412.0
4631,09/10/2020 01,29.5,40.14,8184.0
4632,09/10/2020 02,28.82,40.15,8112.0
4633,09/10/2020 03,25.5,40.16,8050.0
4634,09/10/2020 04,25.67,40.16,8029.0
4635,09/10/2020 05,25.67,40.17,8028.0
4636,09/10/2020 06,28.83,40.18,8128.0
4637,09/10/2020 07,30.26,40.19,8473.0
4638,09/10/2020 08,30.85,40.19,8816.0
4639,09/10/2020 09,36.54,40.19,8999.0
4640,09/10/2020 10,37.14,40.2,9120.0
4641,09/10/2020 11,37.52,40.2,9258.0
4642,09/10/2020 12,36.64,40.2,9360.0
4643,09/10/2020 13,36.73,40.2,9389.0
4644,09/10/2020 14,36.58,40.19,9403.0
4645,09/10/2020 15,36.68,40.18,9478.0
4646,09/10/2020 16,36.73,40.17,9549.0
4647,09/10/2020 17,37.38,40.17,9625.0
4648,09/10/2020 18,39.53,40.18,9645.0
4649,09/10/2020 19,37.35,40.18,9446.0
4650,09/10/2020 20,36.58,40.19,9331.0
4651,09/10/2020 21,30.32,40.19,9335.0
4652,09/10/2020 22,28.86,40.19,9192.0
4653,09/10/2020 23,28.94,40.19,8835.0
4654,09/10/2020 24,28.84,40.18,8456.0
4655,09/11/2020 01,28.82,40.18,8194.0
4656,09/11/2020 02,28.54,40.18,8084.0
4657,09/11/2020 03,26.26,40.18,8002.0
4658,09/11/2020 04,25.05,40.19,7955.0
4659,09/11/2020 05,27.47,40.2,8005.0
4660,09/11/2020 06,28.18,40.2,8147.0
4661,09/11/2020 07,28.95,40.2,8429.0
4662,09/11/2020 08,30.47,40.21,8673.0
4663,09/11/2020 09,31.35,40.21,8827.0
4664,09/11/2020 10,36.54,40.22,8935.0
4665,09/11/2020 11,36.66,40.23,9163.0
4666,09/11/2020 12,38.6,40.23,9367.0
4667,09/11/2020 13,39.54,40.24,9482.0
4668,09/11/2020 14,39.73,40.24,9544.0
4669,09/11/2020 15,39.8,40.24,9563.0
4670,09/11/2020 16,186.39,40.45,9478.0
4671,09/11/2020 17,167.63,40.63,9493.0
4672,09/11/2020 18,60.51,40.67,9552.0
4673,09/11/2020 19,37.13,40.67,9367.0
4674,09/11/2020 20,30.79,40.67,9170.0
4675,09/11/2020 21,35.63,40.68,9217.0
4676,09/11/2020 22,29.9,40.68,9133.0
4677,09/11/2020 23,26.98,40.68,8910.0
4678,09/11/2020 24,26.48,40.7,8608.0
4679,09/12/2020 01,23.54,40.72,8365.0
4680,09/12/2020 02,26.57,40.75,8209.0
4681,09/12/2020 03,29.98,40.76,8106.0
4682,09/12/2020 04,29.58,40.77,8072.0
4683,09/12/2020 05,31.8,40.78,8065.0
4684,09/12/2020 06,31.93,40.79,8083.0
4685,09/12/2020 07,33.54,40.79,8208.0
4686,09/12/2020 08,35.85,40.8,8340.0
4687,09/12/2020 09,35.8,40.8,8585.0
4688,09/12/2020 10,36.63,40.81,8827.0
4689,09/12/2020 11,36.85,40.82,9016.0
4690,09/12/2020 12,36.83,40.82,9131.0
4691,09/12/2020 13,150.45,40.98,9127.0
4692,09/12/2020 14,128.96,41.11,9063.0
4693,09/12/2020 15,39.99,41.12,9123.0
4694,09/12/2020 16,35.99,41.12,9146.0
4695,09/12/2020 17,35.56,41.12,9195.0
4696,09/12/2020 18,32.03,41.11,9245.0
4697,09/12/2020 19,31.76,41.1,9135.0
4698,09/12/2020 20,31.95,41.09,9072.0
4699,09/12/2020 21,35.89,41.1,9139.0
4700,09/12/2020 22,35.75,41.1,8994.0
4701,09/12/2020 23,35.23,41.11,8724.0
4702,09/12/2020 24,32.22,41.12,8490.0
4703,09/13/2020 01,31.87,41.13,8327.0
4704,09/13/2020 02,32.21,41.15,8209.0
4705,09/13/2020 03,33.93,41.17,8112.0
4706,09/13/2020 04,31.85,41.19,8045.0
4707,09/13/2020 05,31.9,41.21,8068.0
4708,09/13/2020 06,31.94,41.23,8139.0
4709,09/13/2020 07,31.8,41.24,8213.0
4710,09/13/2020 08,28.19,41.24,8313.0
4711,09/13/2020 09,29.96,41.23,8457.0
4712,09/13/2020 10,31.84,41.23,8665.0
4713,09/13/2020 11,31.94,41.23,8820.0
4714,09/13/2020 12,35.16,41.23,8917.0
4715,09/13/2020 13,34.66,41.22,9036.0
4716,09/13/2020 14,34.54,41.22,8970.0
4717,09/13/2020 15,34.52,41.22,8948.0
4718,09/13/2020 16,34.47,41.22,8990.0
4719,09/13/2020 17,34.69,41.22,9117.0
4720,09/13/2020 18,36.23,41.22,9202.0
4721,09/13/2020 19,35.59,41.22,9083.0
4722,09/13/2020 20,34.99,41.22,9068.0
4723,09/13/2020 21,36.59,41.22,9175.0
4724,09/13/2020 22,35.5,41.22,9028.0
4725,09/13/2020 23,33.32,41.22,8719.0
4726,09/13/2020 24,31.27,41.22,8458.0
4727,09/14/2020 01,31.56,41.23,8284.0
4728,09/14/2020 02,31.67,41.24,8196.0
4729,09/14/2020 03,31.9,41.25,8158.0
4730,09/14/2020 04,31.85,41.27,8128.0
4731,09/14/2020 05,34.44,41.28,8162.0
4732,09/14/2020 06,35.64,41.3,8311.0
4733,09/14/2020 07,36.56,41.32,8723.0
4734,09/14/2020 08,37.8,41.34,9179.0
4735,09/14/2020 09,38.56,41.36,9336.0
4736,09/14/2020 10,36.44,41.37,9377.0
4737,09/14/2020 11,102.74,41.46,9435.0
4738,09/14/2020 12,74.31,41.51,9500.0
4739,09/14/2020 13,36.74,41.5,9530.0
4740,09/14/2020 14,36.65,41.5,9478.0
4741,09/14/2020 15,36.8,41.5,9428.0
4742,09/14/2020 16,36.62,41.5,9399.0
4743,09/14/2020 17,36.82,41.5,9466.0
4744,09/14/2020 18,173.38,41.69,9415.0
4745,09/14/2020 19,38.06,41.69,9271.0
4746,09/14/2020 20,36.79,41.7,9208.0
4747,09/14/2020 21,36.83,41.7,9255.0
4748,09/14/2020 22,36.77,41.7,9058.0
4749,09/14/2020 23,34.84,41.71,8729.0
4750,09/14/2020 24,34.56,41.71,8503.0
4751,09/15/2020 01,34.28,41.72,8317.0
4752,09/15/2020 02,34.34,41.73,8262.0
4753,09/15/2020 03,34.57,41.74,8255.0
4754,09/15/2020 04,33.69,41.75,8226.0
4755,09/15/2020 05,34.36,41.76,8286.0
4756,09/15/2020 06,34.66,41.78,8394.0
4757,09/15/2020 07,42.23,41.8,8754.0
4758,09/15/2020 08,59.63,41.86,9135.0
4759,09/15/2020 09,51.09,41.9,9256.0
4760,09/15/2020 10,36.54,41.91,9353.0
4761,09/15/2020 11,139.03,42.06,9384.0
4762,09/15/2020 12,41.95,42.07,9486.0
4763,09/15/2020 13,34.93,42.07,9466.0
4764,09/15/2020 14,37.21,42.07,9448.0
4765,09/15/2020 15,32.45,42.06,9459.0
4766,09/15/2020 16,31.39,42.03,9389.0
4767,09/15/2020 17,31.37,41.29,9456.0
4768,09/15/2020 18,31.42,40.97,9459.0
4769,09/15/2020 19,31.31,40.87,9310.0
4770,09/15/2020 20,32.72,40.73,9289.0
4771,09/15/2020 21,34.71,40.72,9387.0
4772,09/15/2020 22,34.69,40.71,9220.0
4773,09/15/2020 23,33.77,40.7,8937.0
4774,09/15/2020 24,34.37,40.7,8656.0
4775,09/16/2020 01,32.26,40.7,8455.0
4776,09/16/2020 02,31.57,40.7,8350.0
4777,09/16/2020 03,31.18,40.7,8269.0
4778,09/16/2020 04,31.31,40.71,8245.0
4779,09/16/2020 05,31.23,40.71,8297.0
4780,09/16/2020 06,31.25,40.71,8449.0
4781,09/16/2020 07,33.5,40.71,8804.0
4782,09/16/2020 08,33.92,40.72,9158.0
4783,09/16/2020 09,33.87,40.72,9305.0
4784,09/16/2020 10,33.96,40.72,9373.0
4785,09/16/2020 11,36.16,40.72,9384.0
4786,09/16/2020 12,36.52,40.71,9419.0
4787,09/16/2020 13,36.9,40.68,9436.0
4788,09/16/2020 14,36.94,40.62,9409.0
4789,09/16/2020 15,37.25,40.01,9441.0
4790,09/16/2020 16,37.25,39.31,9479.0
4791,09/16/2020 17,37.96,38.97,9555.0
4792,09/16/2020 18,63.44,38.93,9490.0
4793,09/16/2020 19,39.6,38.93,9337.0
4794,09/16/2020 20,37.11,38.93,9309.0
4795,09/16/2020 21,36.95,38.93,9396.0
4796,09/16/2020 22,35.54,38.94,9225.0
4797,09/16/2020 23,33.86,38.93,8899.0
4798,09/16/2020 24,33.33,38.92,8589.0
4799,09/17/2020 01,31.71,38.91,8373.0
4800,09/17/2020 02,31.23,38.9,8243.0
4801,09/17/2020 03,31.18,38.9,8207.0
4802,09/17/2020 04,31.31,38.91,8191.0
4803,09/17/2020 05,31.96,38.91,8243.0
4804,09/17/2020 06,33.78,38.91,8372.0
4805,09/17/2020 07,35.4,38.91,8783.0
4806,09/17/2020 08,36.22,38.92,9046.0
4807,09/17/2020 09,37.0,38.92,9234.0
4808,09/17/2020 10,37.02,38.91,9288.0
4809,09/17/2020 11,37.05,38.91,9347.0
4810,09/17/2020 12,37.11,38.9,9377.0
4811,09/17/2020 13,41.61,38.91,9416.0
4812,09/17/2020 14,37.73,38.83,9367.0
4813,09/17/2020 15,36.97,38.74,9425.0
4814,09/17/2020 16,36.94,38.2,9446.0
4815,09/17/2020 17,38.65,38.17,9519.0
4816,09/17/2020 18,38.25,38.15,9531.0
4817,09/17/2020 19,38.36,38.15,9360.0
4818,09/17/2020 20,38.18,38.13,9315.0
4819,09/17/2020 21,35.86,38.13,9411.0
4820,09/17/2020 22,33.13,38.12,9190.0
4821,09/17/2020 23,31.05,38.12,8884.0
4822,09/17/2020 24,30.63,38.11,8608.0
4823,09/18/2020 01,27.86,38.11,8454.0
4824,09/18/2020 02,26.15,38.1,8307.0
4825,09/18/2020 03,26.61,38.1,8242.0
4826,09/18/2020 04,28.25,38.1,8228.0
4827,09/18/2020 05,28.3,38.1,8283.0
4828,09/18/2020 06,30.83,38.1,8447.0
4829,09/18/2020 07,32.05,38.11,8796.0
4830,09/18/2020 08,33.85,38.11,9131.0
4831,09/18/2020 09,33.84,38.11,9251.0
4832,09/18/2020 10,33.84,38.11,9378.0
4833,09/18/2020 11,34.73,38.11,9458.0
4834,09/18/2020 12,34.67,38.11,9496.0
4835,09/18/2020 13,38.13,38.1,9523.0
4836,09/18/2020 14,38.98,38.09,9539.0
4837,09/18/2020 15,38.85,37.86,9545.0
4838,09/18/2020 16,37.23,37.52,9496.0
4839,09/18/2020 17,36.39,36.63,9469.0
4840,09/18/2020 18,37.43,35.69,9399.0
4841,09/18/2020 19,37.31,35.38,9222.0
4842,09/18/2020 20,34.58,35.37,9178.0
4843,09/18/2020 21,34.51,35.37,9251.0
4844,09/18/2020 22,33.11,35.36,9060.0
4845,09/18/2020 23,31.21,35.36,8812.0
4846,09/18/2020 24,31.88,35.37,8535.0
4847,09/19/2020 01,31.17,35.37,8353.0
4848,09/19/2020 02,30.53,35.37,8228.0
4849,09/19/2020 03,29.74,35.37,8192.0
4850,09/19/2020 04,30.58,35.37,8168.0
4851,09/19/2020 05,30.32,35.38,8160.0
4852,09/19/2020 06,27.52,35.37,8189.0
4853,09/19/2020 07,28.5,35.37,8346.0
4854,09/19/2020 08,29.87,35.37,8507.0
4855,09/19/2020 09,30.63,35.37,8702.0
4856,09/19/2020 10,33.38,35.36,8878.0
4857,09/19/2020 11,34.51,35.35,8985.0
4858,09/19/2020 12,34.57,35.34,9033.0
4859,09/19/2020 13,34.63,35.34,9091.0
4860,09/19/2020 14,35.29,35.33,9106.0
4861,09/19/2020 15,35.62,35.33,9084.0
4862,09/19/2020 16,37.03,35.33,9105.0
4863,09/19/2020 17,37.3,35.32,9206.0
4864,09/19/2020 18,37.01,35.33,9233.0
4865,09/19/2020 19,37.1,35.34,9166.0
4866,09/19/2020 20,36.79,35.35,9142.0
4867,09/19/2020 21,35.34,35.36,9143.0
4868,09/19/2020 22,34.56,35.37,9021.0
4869,09/19/2020 23,34.57,35.4,8784.0
4870,09/19/2020 24,32.57,35.41,8534.0
4871,09/20/2020 01,31.43,35.43,8366.0
4872,09/20/2020 02,30.15,35.43,8260.0
4873,09/20/2020 03,29.79,35.44,8179.0
4874,09/20/2020 04,30.17,35.45,8137.0
4875,09/20/2020 05,29.16,35.45,8144.0
4876,09/20/2020 06,30.0,35.46,8202.0
4877,09/20/2020 07,31.07,35.46,8287.0
4878,09/20/2020 08,33.48,35.46,8401.0
4879,09/20/2020 09,34.65,35.47,8621.0
4880,09/20/2020 10,34.72,35.47,8795.0
4881,09/20/2020 11,34.54,35.47,8979.0
4882,09/20/2020 12,34.62,35.46,9154.0
4883,09/20/2020 13,35.22,35.46,9179.0
4884,09/20/2020 14,33.04,35.45,9183.0
4885,09/20/2020 15,35.18,35.44,9173.0
4886,09/20/2020 16,35.07,35.41,9228.0
4887,09/20/2020 17,36.13,35.4,9332.0
4888,09/20/2020 18,37.88,35.4,9452.0
4889,09/20/2020 19,37.93,35.4,9341.0
4890,09/20/2020 20,37.83,35.4,9295.0
4891,09/20/2020 21,37.78,35.41,9340.0
4892,09/20/2020 22,36.34,35.41,9146.0
4893,09/20/2020 23,32.79,35.41,8839.0
4894,09/20/2020 24,30.05,35.41,8529.0
4895,09/21/2020 01,29.09,35.41,8324.0
4896,09/21/2020 02,29.02,35.41,8191.0
4897,09/21/2020 03,28.22,35.41,8109.0
4898,09/21/2020 04,29.2,35.41,8102.0
4899,09/21/2020 05,30.63,35.41,8150.0
4900,09/21/2020 06,30.91,35.42,8286.0
4901,09/21/2020 07,31.19,35.43,8616.0
4902,09/21/2020 08,31.68,35.44,8877.0
4903,09/21/2020 09,31.86,35.44,9053.0
4904,09/21/2020 10,34.0,35.46,9209.0
4905,09/21/2020 11,35.31,35.47,9322.0
4906,09/21/2020 12,36.61,35.48,9502.0
4907,09/21/2020 13,37.9,35.49,9578.0
4908,09/21/2020 14,38.0,35.5,9548.0
4909,09/21/2020 15,36.99,35.51,9507.0
4910,09/21/2020 16,37.85,35.52,9530.0
4911,09/21/2020 17,37.88,35.53,9608.0
4912,09/21/2020 18,38.17,35.53,9571.0
4913,09/21/2020 19,38.37,35.53,9411.0
4914,09/21/2020 20,37.71,35.54,9349.0
4915,09/21/2020 21,37.34,35.55,9342.0
4916,09/21/2020 22,36.13,35.56,9120.0
4917,09/21/2020 23,30.36,35.56,8811.0
4918,09/21/2020 24,29.9,35.56,8525.0
4919,09/22/2020 01,30.63,35.57,8299.0
4920,09/22/2020 02,29.48,35.57,8208.0
4921,09/22/2020 03,29.36,35.57,8128.0
4922,09/22/2020 04,29.83,35.57,8116.0
4923,09/22/2020 05,30.17,35.57,8088.0
4924,09/22/2020 06,34.78,35.58,8225.0
4925,09/22/2020 07,34.62,35.59,8587.0
4926,09/22/2020 08,36.51,35.6,9026.0
4927,09/22/2020 09,37.4,35.61,9219.0
4928,09/22/2020 10,38.26,35.62,9342.0
4929,09/22/2020 11,38.39,35.62,9380.0
4930,09/22/2020 12,38.49,35.63,9442.0
4931,09/22/2020 13,40.87,35.64,9487.0
4932,09/22/2020 14,46.4,35.65,9490.0
4933,09/22/2020 15,41.59,35.66,9473.0
4934,09/22/2020 16,38.98,35.67,9544.0
4935,09/22/2020 17,95.85,35.75,9536.0
4936,09/22/2020 18,157.3,35.92,9492.0
4937,09/22/2020 19,48.06,35.94,9276.0
4938,09/22/2020 20,36.1,35.95,9294.0
4939,09/22/2020 21,35.15,35.95,9335.0
4940,09/22/2020 22,35.2,35.96,9140.0
4941,09/22/2020 23,34.13,35.96,8849.0
4942,09/22/2020 24,33.91,35.97,8556.0
4943,09/23/2020 01,31.55,35.98,8361.0
4944,09/23/2020 02,29.44,35.99,8256.0
4945,09/23/2020 03,29.41,36.0,8178.0
4946,09/23/2020 04,28.84,36.0,8104.0
4947,09/23/2020 05,27.22,36.0,8140.0
4948,09/23/2020 06,29.06,36.01,8309.0
4949,09/23/2020 07,30.18,36.01,8687.0
4950,09/23/2020 08,31.14,36.02,9013.0
4951,09/23/2020 09,31.1,36.03,9154.0
4952,09/23/2020 10,33.91,36.03,9256.0
4953,09/23/2020 11,32.81,36.03,9301.0
4954,09/23/2020 12,30.03,36.03,9422.0
4955,09/23/2020 13,30.59,36.03,9507.0
4956,09/23/2020 14,30.81,36.02,9547.0
4957,09/23/2020 15,32.1,36.02,9555.0
4958,09/23/2020 16,33.56,36.02,9526.0
4959,09/23/2020 17,33.26,36.01,9566.0
4960,09/23/2020 18,34.06,36.01,9529.0
4961,09/23/2020 19,33.81,36.01,9356.0
4962,09/23/2020 20,35.23,36.01,9445.0
4963,09/23/2020 21,35.26,36.02,9445.0
4964,09/23/2020 22,34.11,36.03,9198.0
4965,09/23/2020 23,30.4,36.04,8862.0
4966,09/23/2020 24,30.05,36.05,8541.0
4967,09/24/2020 01,29.35,36.06,8370.0
4968,09/24/2020 02,29.53,36.07,8261.0
4969,09/24/2020 03,29.57,36.07,8192.0
4970,09/24/2020 04,26.0,36.08,8185.0
4971,09/24/2020 05,24.63,36.08,8241.0
4972,09/24/2020 06,27.98,36.09,8366.0
4973,09/24/2020 07,31.02,36.09,8706.0
4974,09/24/2020 08,32.15,36.1,9050.0
4975,09/24/2020 09,33.19,36.11,9196.0
4976,09/24/2020 10,33.26,36.11,9322.0
4977,09/24/2020 11,35.82,36.11,9487.0
4978,09/24/2020 12,36.36,36.11,9583.0
4979,09/24/2020 13,36.38,36.11,9572.0
4980,09/24/2020 14,37.66,36.11,9566.0
4981,09/24/2020 15,37.44,36.11,9513.0
4982,09/24/2020 16,33.99,36.1,9525.0
4983,09/24/2020 17,34.02,36.08,9564.0
4984,09/24/2020 18,32.86,36.07,9535.0
4985,09/24/2020 19,33.74,36.07,9365.0
4986,09/24/2020 20,30.98,36.06,9361.0
4987,09/24/2020 21,31.93,36.06,9361.0
4988,09/24/2020 22,28.17,36.05,9118.0
4989,09/24/2020 23,28.88,36.05,8787.0
4990,09/24/2020 24,25.7,36.04,8489.0
4991,09/25/2020 01,24.99,36.04,8287.0
4992,09/25/2020 02,25.3,36.04,8217.0
4993,09/25/2020 03,25.65,36.05,8179.0
4994,09/25/2020 04,27.86,36.05,8187.0
4995,09/25/2020 05,27.45,36.06,8220.0
4996,09/25/2020 06,29.92,36.08,8365.0
4997,09/25/2020 07,31.0,36.08,8751.0
4998,09/25/2020 08,33.45,36.09,9143.0
4999,09/25/2020 09,34.0,36.1,9287.0
5000,09/25/2020 10,33.96,36.1,9349.0
5001,09/25/2020 11,34.51,36.1,9474.0
5002,09/25/2020 12,33.28,36.1,9574.0
5003,09/25/2020 13,33.37,36.09,9560.0
5004,09/25/2020 14,33.82,36.08,9566.0
5005,09/25/2020 15,33.35,36.08,9521.0
5006,09/25/2020 16,33.3,36.05,9481.0
5007,09/25/2020 17,33.39,36.02,9454.0
5008,09/25/2020 18,33.27,35.91,9442.0
5009,09/25/2020 19,33.28,35.87,9319.0
5010,09/25/2020 20,35.06,35.86,9340.0
5011,09/25/2020 21,36.28,35.86,9343.0
5012,09/25/2020 22,36.06,35.86,9181.0
5013,09/25/2020 23,34.1,35.86,8889.0
5014,09/25/2020 24,31.85,35.86,8587.0
5015,09/26/2020 01,30.15,35.86,8367.0
5016,09/26/2020 02,26.55,35.86,8178.0
5017,09/26/2020 03,24.7,35.85,8102.0
5018,09/26/2020 04,22.53,35.84,8074.0
5019,09/26/2020 05,21.92,35.83,8103.0
5020,09/26/2020 06,23.73,35.82,8184.0
5021,09/26/2020 07,24.17,35.81,8344.0
5022,09/26/2020 08,27.64,35.81,8543.0
5023,09/26/2020 09,30.47,35.8,8664.0
5024,09/26/2020 10,33.23,35.8,8827.0
5025,09/26/2020 11,35.75,35.8,8942.0
